B: efavirenz,OPTION D IS CORRECT.,d,b,False
A: ixodes scapularis,OPTION A IS CORRECT.,a,a,True
B: simvastatin,OPTION B IS CORRECT.,b,b,True
B: scalded skin syndrome,OPTION B IS CORRECT.,b,b,True
B: lichen sclerosus,OPTION B IS CORRECT.,b,b,True
B: bilateral miosis,OPTION C IS CORRECT.,c,b,False
B: laparoscopy,OPTION B IS CORRECT.,b,b,True
E: arteriovenous malformation in the colonic wall,OPTION A IS CORRECT.,a,e,False
A: vasovagal syncope,OPTION A IS CORRECT.,a,a,True
C: apply a simple shoulder sling,OPTION B IS CORRECT.,b,c,False
C: direct activation of dopamine receptors,OPTION B IS CORRECT.,b,c,False
D: retinoic acid,OPTION D IS CORRECT.,d,d,True
C: blocking antibody attack on the o antigen,OPTION E IS CORRECT.,e,c,False
A: ventricular shunting,OPTION A IS CORRECT.,a,a,True
B: surgical fusion of c1/c2,OPTION E IS CORRECT.,e,b,False
B: delirium,OPTION B IS CORRECT.,b,b,True
C: nifedipine,OPTION C IS CORRECT.,c,c,True
B: plasmodium falciparum,OPTION B IS CORRECT.,b,b,True
E: thyroid-stimulating hormone (tsh),OPTION A IS CORRECT.,a,e,False
E: medication abuse,OPTION B IS CORRECT.,b,e,False
C: stop evening exercise,OPTION B IS CORRECT.,b,c,False
C: schizotypal personality disorder,OPTION C IS CORRECT.,c,c,True
C: chronic obstructive pulmonary disease (copd),OPTION C IS CORRECT.,c,c,True
